runs|run|machine|data_block|wal_block|wal_segment|scale|mode|tps|base_tps|tps_coeff|wal_diff|checkpoints_all|checkpoints_timed|checkpoints_req|buffers_all|buffers_checkpoint|buffers_clean|buffers_backend|buffers_alloc|cpu_total_time|dev_tps|dev_kbps|io_bps|io_tps
3|20220130-no-fpw|xeon|1|2|16|7500|ro|324730|257361|0.7925384165306563|167|1|1|0|8005|112|702|7190|400763091|63|214198|1069099|2138482|214200
3|20220130-no-fpw|xeon|1|4|16|7500|ro|324985|257361|0.7919165499946151|504|1|1|0|8070|183|927|6960|401517304|64|216439|1083024|2166361|216443
3|20220130-no-fpw|xeon|1|8|16|7500|ro|322537|257361|0.7979270595311546|1510|1|1|0|8168|177|848|7141|403526871|64|219714|1085462|2171135|219716
3|20220130-no-fpw|xeon|1|16|16|7500|ro|313436|257361|0.8210958536990007|2205|1|1|0|8425|154|539|7731|403084245|67|218061|1103447|2207091|218063
3|20220130-no-fpw|xeon|1|32|16|7500|ro|313475|257361|0.8209936996570699|7428|1|1|0|8431|154|515|7762|403158503|67|217700|1103228|2206654|217703
3|20220130-no-fpw|xeon|1|64|16|7500|ro|321679|257361|0.8000553346659247|3401|1|1|0|8222|242|224|7756|402316707|65|217630|1101413|2203028|217632
3|20220130-no-fpw|xeon|2|1|16|7500|ro|327410|257361|0.786051128554412|191|1|1|0|3255|8|214|3033|398365019|64|204905|1066540|2133281|204908
3|20220130-no-fpw|xeon|2|2|16|7500|ro|324183|257361|0.7938756813281387|493|1|1|0|3276|2|198|3075|391106430|64|205650|1055587|2111497|205654
3|20220130-no-fpw|xeon|2|4|16|7500|ro|328038|257361|0.784546302562508|862|1|1|0|3229|2|299|2929|399684847|64|205721|1083243|2166694|205725
3|20220130-no-fpw|xeon|2|8|16|7500|ro|329785|257361|0.7803902542565611|1852|1|1|0|3211|2|392|2816|398845496|63|205014|1075497|2151210|205018
3|20220130-no-fpw|xeon|2|16|16|7500|ro|315465|257361|0.8158147496552708|2245|1|1|0|3353|2|432|2919|398431248|67|205069|1079567|2159590|205073
3|20220130-no-fpw|xeon|2|32|16|7500|ro|322950|257361|0.7969066418950302|6936|1|1|0|3273|18|239|3016|399092498|65|205524|1077391|2155001|205527
3|20220130-no-fpw|xeon|2|64|16|7500|ro|328746|257361|0.782856673541275|12303|1|1|0|3218|2|193|3023|399213518|63|206531|1077091|2154395|206533
3|20220130-no-fpw|xeon|4|1|16|7500|ro|310725|257361|0.8282597151822351|327|1|1|0|1554|2|208|1343|396225459|68|194890|1035943|2072248|194894
3|20220130-no-fpw|xeon|4|2|16|7500|ro|314377|257361|0.8186381319244093|448|1|1|0|1532|2|145|1385|395667195|67|194711|1022513|2045218|194716
3|20220130-no-fpw|xeon|4|4|16|7500|ro|327090|257361|0.7868201412455288|991|1|1|0|1471|2|166|1303|394706148|64|203129|1033646|2067479|203132
3|20220130-no-fpw|xeon|4|8|16|7500|ro|312269|257361|0.8241644223409945|1994|1|1|0|1540|2|254|1283|394208166|68|194647|1026512|2053508|194652
3|20220130-no-fpw|xeon|4|16|16|7500|ro|316580|257361|0.8129414366037021|1010|1|1|0|1519|2|196|1320|387466399|67|190382|1006797|2013786|190385
3|20220130-no-fpw|xeon|4|32|16|7500|ro|324403|257361|0.7933372995934069|1337|1|1|0|1482|2|219|1261|397025591|64|195488|1044883|2089954|195491
3|20220130-no-fpw|xeon|4|64|16|7500|ro|325544|257361|0.7905567296586636|8276|1|1|0|1477|2|217|1257|397394028|64|195205|1042976|2086269|195208
3|20220130-no-fpw|xeon|8|1|16|7500|ro|261076|257361|0.985770427002099|240|1|1|0|890|5|238|648|396156246|71|249912|2224923|4450096|249915
3|20220130-no-fpw|xeon|8|2|16|7500|ro|258782|257361|0.994508891653979|482|1|1|0|897|5|209|683|395220854|75|249605|2229399|4459060|249609
3|20220130-no-fpw|xeon|8|4|16|7500|ro|261300|257361|0.9849253731343284|163|1|1|0|888|5|220|663|396420192|71|248990|2233566|4467560|248994
3|20220130-no-fpw|xeon|8|8|16|7500|ro|257361|257361|1|739|1|1|0|901|5|107|789|395619364|75|249090|2231060|4462623|249107
3|20220130-no-fpw|xeon|8|16|16|7500|ro|261477|257361|0.9842586537248018|4538|1|1|0|887|5|176|706|396520119|71|249257|2233253|4466778|249261
3|20220130-no-fpw|xeon|8|32|16|7500|ro|263198|257361|0.9778227798083572|5121|1|1|0|881|5|178|698|395952845|69|248902|2230765|4461820|248906
3|20220130-no-fpw|xeon|8|64|16|7500|ro|262169|257361|0.9816606845202903|11304|1|1|0|884|5|170|710|395776836|70|248680|2230014|4460343|248685
3|20220130-no-fpw|xeon|16|1|16|7500|ro|142234|257361|1.809419688682031|266|2|2|0|41423|7|355|41061|394305766|76|248464|4359381|8719613|248480
3|20220130-no-fpw|xeon|16|2|16|7500|ro|142372|257361|1.8076658331694435|853|2|2|0|133751|7|244|133500|396370315|74|250967|4395544|8791474|250978
3|20220130-no-fpw|xeon|16|4|16|7500|ro|142735|257361|1.8030686236732407|640|2|2|0|118379|7|361|118011|396032146|70|249444|4376807|8754452|249455
3|20220130-no-fpw|xeon|16|8|16|7500|ro|143094|257361|1.7985450123694915|1933|2|2|0|64492|7|304|64181|395934091|72|250194|4390732|8781826|250201
3|20220130-no-fpw|xeon|16|16|16|7500|ro|142706|257361|1.8034350342662537|1275|2|2|0|78646|7|142|78496|395695995|72|249458|4372443|8745517|249467
3|20220130-no-fpw|xeon|16|32|16|7500|ro|142900|257361|1.8009867039888035|4602|2|2|0|80672|7|238|80427|396095323|72|249892|4381464|8763355|249900
3|20220130-no-fpw|xeon|16|64|16|7500|ro|142117|257361|1.8109093211931016|32413|2|2|0|65093|7|107|64979|396151865|72|250387|4386712|8773861|250396
3|20220130-no-fpw|xeon|32|1|16|7500|ro|76172|257361|3.3786824554954578|1071|3|3|0|84998|14|476|84511|394900514|95|240954|8277938|16557294|240971
3|20220130-no-fpw|xeon|32|2|16|7500|ro|75743|257361|3.397818940364126|2239|3|3|0|137302|14|476|136813|395979087|95|241045|8301317|16603310|241055
3|20220130-no-fpw|xeon|32|4|16|7500|ro|75891|257361|3.3911926315373364|661|3|3|0|120971|14|339|120618|396086877|95|240670|8283046|16567712|240687
3|20220130-no-fpw|xeon|32|8|16|7500|ro|76075|257361|3.382990469930989|1651|3|3|0|106771|14|470|106287|395212753|95|240226|8272812|16547056|240240
3|20220130-no-fpw|xeon|32|16|16|7500|ro|76028|257361|3.3850818119640134|8937|3|3|0|96373|14|582|95778|395993972|95|240764|8292195|16585114|240781
3|20220130-no-fpw|xeon|32|32|16|7500|ro|75812|257361|3.3947264285337413|9006|3|3|0|82699|14|458|82227|396009476|95|241155|8306590|16614066|241168
3|20220130-no-fpw|xeon|32|64|16|7500|ro|76112|257361|3.3813459112886273|54761|3|3|0|78752|14|578|78160|395770363|95|241296|8301664|16604329|241313
3|20220130-no-fpw|xeon|1|1|16|7500|rw|65266|58551|0.8971133515153372|35268831792|2|2|0|181513195|529474|793437|180190284|213184392|63|165347|763016|1526107|165349
3|20220130-no-fpw|xeon|1|2|16|7500|rw|66223|58551|0.8841490116726817|34823447860|2|2|0|180893992|518079|782236|179593678|213297011|62|165387|762547|1525167|165389
3|20220130-no-fpw|xeon|1|4|16|7500|rw|67210|58551|0.8711650052075584|34580523570|2|2|0|180469099|505472|770775|179192853|213406100|63|162606|750951|1501973|162607
3|20220130-no-fpw|xeon|1|8|16|7500|rw|66495|58551|0.8805323708549515|34562963401|2|2|0|181087566|514740|779091|179793736|213718682|62|160993|806436|1612933|160996
3|20220130-no-fpw|xeon|1|16|16|7500|rw|63176|58551|0.9267918196783589|34970029205|2|2|0|183186008|551164|818512|181816332|213811831|64|161157|909733|1819538|161160
3|20220130-no-fpw|xeon|1|32|16|7500|rw|60236|58551|0.972026694999668|34823332504|2|2|0|184870623|589601|858239|183422783|213649469|62|157927|1041801|2083673|157930
3|20220130-no-fpw|xeon|1|64|16|7500|rw|55333|58551|1.058156976849258|35556994941|2|2|0|188812508|664649|935095|187212765|214436529|60|156160|1219980|2440039|156162
3|20220130-no-fpw|xeon|2|1|16|7500|rw|68768|58551|0.8514279897626803|31770085095|2|2|0|140500106|85647|756564|139657896|190575899|60|139401|661718|1323495|139403
3|20220130-no-fpw|xeon|2|2|16|7500|rw|67230|58551|0.8709058456046408|31502528205|2|2|0|141216387|91371|773190|140351825|190926547|62|140081|664520|1329113|140083
3|20220130-no-fpw|xeon|2|4|16|7500|rw|70294|58551|0.8329444902836658|31100475454|2|2|0|140453414|83452|740377|139629585|190229936|60|136546|649727|1299529|136549
3|20220130-no-fpw|xeon|2|8|16|7500|rw|69365|58551|0.8441000504577236|31101599945|2|2|0|140466639|84774|750152|139631713|190800682|60|135567|705922|1411903|135568
3|20220130-no-fpw|xeon|2|16|16|7500|rw|65937|58551|0.8879839847126803|31171526641|2|2|0|141777406|96239|788263|140892904|190793604|62|134366|802320|1604504|134338
3|20220130-no-fpw|xeon|2|32|16|7500|rw|63550|58551|0.9213375295043273|31221355615|2|2|0|142553707|103773|818578|141631357|190578370|60|131856|930282|1860636|131858
3|20220130-no-fpw|xeon|2|64|16|7500|rw|58155|58551|1.006809388702605|31452237350|2|2|0|144924684|127086|894111|143903487|190377679|57|129777|1102529|2205123|129779
3|20220130-no-fpw|xeon|4|1|16|7500|rw|67928|58551|0.861956777764692|30349250364|2|2|0|124827976|21468|767256|124039251|184233365|61|128733|629783|1259721|128757
3|20220130-no-fpw|xeon|4|2|16|7500|rw|68082|58551|0.8600070503216709|29981025209|2|2|0|124852986|21695|765521|124065770|184411337|62|128746|628974|1258017|128748
3|20220130-no-fpw|xeon|4|4|16|7500|rw|70084|58551|0.8354403287483592|29802238174|2|2|0|124034293|20210|744322|123269759|183940789|60|125863|616925|1233908|125865
3|20220130-no-fpw|xeon|4|8|16|7500|rw|67903|58551|0.862274126327261|29746754597|2|2|0|124465668|21372|767367|123676929|183760094|62|124939|674799|1349659|124941
3|20220130-no-fpw|xeon|4|16|16|7500|rw|66156|58551|0.8850444404135679|29813434117|2|2|0|125212018|22287|787513|124402218|184174743|62|123285|768052|1536172|123288
3|20220130-no-fpw|xeon|4|32|16|7500|rw|64458|58551|0.9083589313971888|29818899272|2|2|0|125744081|24250|809409|124910423|184087154|59|120427|891767|1783600|120428
3|20220130-no-fpw|xeon|4|64|16|7500|rw|58155|58551|1.006809388702605|29688289216|2|2|0|127467606|29222|896698|126541686|184303778|57|118652|1063739|2127543|118656
3|20220130-no-fpw|xeon|8|1|16|7500|rw|58845|58551|0.9950038236043844|29694322876|2|2|0|111066953|7241|885945|110173766|179981706|62|135994|1118259|2236591|135996
3|20220130-no-fpw|xeon|8|2|16|7500|rw|59271|58551|0.9878524067419142|29288757422|2|2|0|110827002|7118|878361|109941523|179609701|63|135622|1116294|2232676|135625
3|20220130-no-fpw|xeon|8|4|16|7500|rw|59944|58551|0.9767616442012546|29292126074|2|2|0|111389644|6897|869407|110513339|180780052|62|133738|1111327|2222697|133742
3|20220130-no-fpw|xeon|8|8|16|7500|rw|58551|58551|1|29105293691|2|2|0|111125403|7595|889015|110228793|180120993|63|132313|1161785|2323667|132316
3|20220130-no-fpw|xeon|8|16|16|7500|rw|57487|58551|1.0185085323638388|28637183396|2|2|0|110997312|7301|906533|110083478|180247911|61|130599|1245991|2492069|130602
3|20220130-no-fpw|xeon|8|32|16|7500|rw|55013|58551|1.0643120716921455|28834370264|2|2|0|109879574|8096|945393|108926086|178014629|60|126944|1359212|2718496|126947
3|20220130-no-fpw|xeon|8|64|16|7500|rw|50484|58551|1.159793201806513|28801454783|2|2|0|111280583|9614|1032569|110238400|180461977|59|126407|1553978|3108039|126409
3|20220130-no-fpw|xeon|16|1|16|7500|rw|44297|58551|1.3217825134884982|29329335134|3|3|0|106659218|3216|1171570|105484432|178166138|67|134033|2067374|4134874|134035
3|20220130-no-fpw|xeon|16|2|16|7500|rw|44772|58551|1.3077593138568748|28845778705|3|3|0|106847064|3416|1159198|105684452|178341259|65|133504|2063550|4127215|133507
3|20220130-no-fpw|xeon|16|4|16|7500|rw|46114|58551|1.2697011753480505|28754491846|3|3|0|107169422|3192|1126225|106040005|178637782|63|131875|2068019|4136166|131879
3|20220130-no-fpw|xeon|16|8|16|7500|rw|45732|58551|1.2803070060351613|28649610582|3|3|0|107089642|2996|1135657|105950991|178607490|64|130467|2114606|4229330|130471
3|20220130-no-fpw|xeon|16|16|16|7500|rw|44645|58551|1.3114794489864487|27207988967|3|3|0|101670022|3184|1139501|100527336|170205716|63|123202|2085209|4170540|123206
3|20220130-no-fpw|xeon|16|32|16|7500|rw|43158|58551|1.356666203253163|28112724682|3|3|0|106835673|3683|1203618|105628371|178971690|64|126491|2317773|4635678|126494
3|20220130-no-fpw|xeon|16|64|16|7500|rw|40139|58551|1.458705996661601|27635856462|3|3|0|102958468|3874|1274256|101680337|173351222|61|120442|2403259|4806750|120451
3|20220130-no-fpw|xeon|32|1|16|7500|rw|29258|58551|2.0011962540159955|28702486766|4|4|0|106865449|1865|1763894|105099689|177454859|70|128319|3909121|7818426|128325
3|20220130-no-fpw|xeon|32|2|16|7500|rw|29132|58551|2.009851709460387|28440932639|4|4|0|107106913|1777|1771952|105333185|177936175|70|127678|3904649|7809480|127684
3|20220130-no-fpw|xeon|32|4|16|7500|rw|30202|58551|1.9386464472551486|28274763942|4|4|0|107136865|1789|1707139|105427934|178174343|70|126427|3908724|7817634|126433
3|20220130-no-fpw|xeon|32|8|16|7500|rw|29978|58551|1.953132297017813|27621380189|4|4|0|104954728|1756|1719694|103233278|174403866|68|123321|3871235|7742650|123325
3|20220130-no-fpw|xeon|32|16|16|7500|rw|29600|58551|1.9780743243243244|28123318557|4|4|0|106971706|2176|1741961|105227570|177865571|69|124478|4016092|8032362|124484
3|20220130-no-fpw|xeon|32|32|16|7500|rw|28473|58551|2.0563691918659783|27411499270|4|4|0|104225292|2069|1811211|102412012|173234714|68|120061|4021489|8043178|120067
3|20220130-no-fpw|xeon|32|64|16|7500|rw|27818|58551|2.1047882665899778|28150921962|4|4|0|107071072|2073|1856573|105212426|177976240|69|121562|4316883|8633961|121570
3|20220406-fpw|xeon|1|1|1|100|ro|512775|535613|1.0445380527521817|396|1|1|0|995769|5471|0|990297|83805|86|8|420|1079|9
3|20220406-fpw|xeon|1|1|16|100|ro|523348|552309|1.055337939573668|248|1|1|0|1006073|5536|0|1000536|84672|87|7|497|1153|9
3|20220406-fpw|xeon|1|1|512|100|ro|524071|540714|1.0317571474094158|107|1|1|0|983584|5404|0|978180|82776|84|6|397|1087|8
3|20220406-fpw|xeon|1|2|1|100|ro|504052|535613|1.062614571512463|216|1|1|0|1013010|5574|0|1007435|85256|87|9|431|1124|10
3|20220406-fpw|xeon|1|2|16|100|ro|526432|552309|1.0491554464774178|601|1|1|0|1000177|5501|0|994675|84177|86|7|493|1146|9
3|20220406-fpw|xeon|1|2|512|100|ro|521243|540714|1.037354938099888|119|1|1|0|988928|5440|0|983487|83227|85|6|408|971|8
3|20220406-fpw|xeon|1|4|1|100|ro|519139|535613|1.031733312272821|1084|1|1|0|983571|5412|0|978157|82778|85|8|503|1164|10
3|20220406-fpw|xeon|1|4|16|100|ro|519511|552309|1.0631324457037483|876|1|1|0|1013502|5576|0|1007926|85297|87|6|373|909|9
3|20220406-fpw|xeon|1|4|512|100|ro|523167|540714|1.0335399595157952|331|1|1|0|985291|5420|0|979870|82922|84|6|399|955|8
3|20220406-fpw|xeon|1|8|1|100|ro|523229|535613|1.0236684128746687|2740|1|1|0|975882|5370|0|970511|82130|84|8|499|1249|10
3|20220406-fpw|xeon|1|8|16|100|ro|526332|552309|1.0493547798727798|1187|1|1|0|1000368|5503|0|994864|84191|85|7|485|1130|9
3|20220406-fpw|xeon|1|8|512|100|ro|521849|540714|1.036150304015146|650|1|1|0|987780|5434|0|982345|83131|84|6|399|957|8
3|20220406-fpw|xeon|1|16|1|100|ro|513947|535613|1.0421560978077506|24344066|1|1|0|993504|5465|0|988039|83589|85|8|505|1327|10
3|20220406-fpw|xeon|1|16|16|100|ro|509874|552309|1.083226444180327|5558|1|1|0|1032657|5680|0|1026977|86882|89|4|209|577|8
3|20220406-fpw|xeon|1|16|512|100|ro|521496|540714|1.0368516728795618|51336252|1|1|0|988445|5434|0|983010|83163|85|6|400|954|8
3|20220406-fpw|xeon|1|32|1|100|ro|518377|535613|1.0332499319992978|4116|1|1|0|985016|5420|0|979595|82896|85|8|504|1278|10
3|20220406-fpw|xeon|1|32|16|100|ro|529115|552309|1.0438354611001388|8217|1|1|0|995106|5474|0|989631|83751|85|7|465|1084|9
3|20220406-fpw|xeon|1|32|512|100|ro|516276|540714|1.0473351463170861|7770|1|1|0|998440|5491|0|992949|84028|86|6|403|964|8
3|20220406-fpw|xeon|1|64|1|100|ro|503225|535613|1.064360872373193|116|1|1|0|1014672|5582|0|1009091|85396|87|9|519|1192|11
3|20220406-fpw|xeon|1|64|16|100|ro|522060|552309|1.0579416159062176|14667|1|1|0|1008554|5549|0|1003005|84880|86|7|498|1249|10
3|20220406-fpw|xeon|1|64|512|100|ro|507742|540714|1.0649384923839273|15466|1|1|0|1015224|5585|0|1009638|85443|86|6|408|1014|10
3|20220406-fpw|xeon|2|1|1|100|ro|522186|535613|1.0257130600973599|301|1|1|0|456020|2669|0|453351|39221|84|7|359|1020|9
3|20220406-fpw|xeon|2|1|16|100|ro|538082|552309|1.0264402079980375|340|1|1|0|456343|2670|0|453672|39249|83|6|428|1016|8
3|20220406-fpw|xeon|2|1|512|100|ro|529810|540714|1.020580962986731|242|1|1|0|453738|2655|0|451082|39025|84|6|343|863|8
3|20220406-fpw|xeon|2|2|1|100|ro|529547|535613|1.0114550738650205|494|1|1|0|449682|2632|0|447049|38678|82|8|436|1029|9
3|20220406-fpw|xeon|2|2|16|100|ro|533888|552309|1.0345034913689763|717|1|1|0|459927|2691|0|457236|39558|85|6|429|1018|8
3|20220406-fpw|xeon|2|2|512|100|ro|521270|540714|1.0373012066683294|274|1|1|0|461175|2702|0|458473|39663|85|6|347|857|8
3|20220406-fpw|xeon|2|4|1|100|ro|522617|535613|1.0248671589328322|1389|1|1|0|455645|2668|0|452977|39190|84|7|363|1021|9
3|20220406-fpw|xeon|2|4|16|100|ro|513262|552309|1.0760761560372676|298|1|1|0|478411|2799|0|475611|41147|87|6|401|964|9
3|20220406-fpw|xeon|2|4|512|100|ro|527784|540714|1.024498658542131|1243|1|1|0|455483|2669|0|452814|39173|84|6|341|874|8
3|20220406-fpw|xeon|2|8|1|100|ro|519866|535613|1.0302904979360066|1536|1|1|0|458055|2681|0|455374|39395|83|8|443|1194|10
3|20220406-fpw|xeon|2|8|16|100|ro|524368|552309|1.0532850974887864|1132|1|1|0|468279|2741|0|465537|40278|85|6|437|1054|8
3|20220406-fpw|xeon|2|8|512|100|ro|531932|540714|1.0165096290503297|971|1|1|0|451927|2644|0|449283|38868|83|6|341|838|8
3|20220406-fpw|xeon|2|16|1|100|ro|525085|535613|1.0200500871287506|6615808|1|1|0|453501|2653|0|450848|38986|84|7|404|967|10
3|20220406-fpw|xeon|2|16|16|100|ro|528383|552309|1.0452815476652353|40944536|1|1|0|464720|2720|0|462000|39950|85|6|433|1040|9
3|20220406-fpw|xeon|2|16|512|100|ro|511577|540714|1.0569552579572576|13832450|1|1|0|469912|2752|0|467159|40399|86|5|250|661|7
3|20220406-fpw|xeon|2|32|1|100|ro|528302|535613|1.013838675605998|4328|1|1|0|450742|2638|0|448103|38769|82|8|436|1027|9
3|20220406-fpw|xeon|2|32|16|100|ro|522922|552309|1.0561976738404582|9193|1|1|0|469573|2747|0|466825|40386|86|6|431|1023|8
3|20220406-fpw|xeon|2|32|512|100|ro|516957|540714|1.0459554663153803|8669|1|1|0|465018|2721|0|462298|39995|86|6|348|890|7
3|20220406-fpw|xeon|2|64|1|100|ro|528623|535613|1.013223034185043|2302|1|1|0|450464|2633|0|447830|38745|83|9|653|1521|11
3|20220406-fpw|xeon|2|64|16|100|ro|527207|552309|1.0476131766080496|18475|1|1|0|465756|2725|0|463030|40060|86|6|428|1021|9
3|20220406-fpw|xeon|2|64|512|100|ro|511620|540714|1.0568664242992847|18198|1|1|0|469869|2749|0|467120|40412|87|6|353|867|8
3|20220406-fpw|xeon|4|1|1|100|ro|536605|535613|0.9981513403714092|327|1|1|0|221734|1210|0|220526|18694|81|8|445|1052|10
3|20220406-fpw|xeon|4|1|16|100|ro|524298|552309|1.0534257235389035|270|1|1|0|234010|1273|0|232738|19729|85|8|637|1546|11
3|20220406-fpw|xeon|4|1|512|100|ro|533312|540714|1.0138793051722068|175|1|1|0|225224|1225|0|224000|18988|83|6|335|853|8
3|20220406-fpw|xeon|4|2|1|100|ro|535300|535613|1.0005847188492434|267|1|1|0|222272|1209|0|221063|18741|81|9|668|1559|12
3|20220406-fpw|xeon|4|2|16|100|ro|536879|552309|1.0287401816796709|716|1|1|0|228527|1244|0|227284|19268|84|6|422|1143|8
3|20220406-fpw|xeon|4|2|512|100|ro|504611|540714|1.0715462009349777|297|1|1|0|238035|1294|0|236741|20068|88|6|353|963|9
3|20220406-fpw|xeon|4|4|1|100|ro|533658|535613|1.0036633949083495|249|1|1|0|222957|1213|0|221743|18797|81|9|613|1473|11
3|20220406-fpw|xeon|4|4|16|100|ro|519803|552309|1.0625352296927875|787|1|1|0|236034|1285|0|234750|19899|86|7|505|1284|10
3|20220406-fpw|xeon|4|4|512|100|ro|539500|540714|1.002250231696015|337|1|1|0|222641|1210|0|221431|18770|82|6|330|816|7
3|20220406-fpw|xeon|4|8|1|100|ro|525880|535613|1.0185080246444056|16115127|1|1|0|226256|1233|0|225023|19062|84|7|384|934|9
3|20220406-fpw|xeon|4|8|16|100|ro|537008|552309|1.0284930578315408|36914522|1|1|0|228472|1243|0|227229|19250|83|6|390|941|8
3|20220406-fpw|xeon|4|8|512|100|ro|538728|540714|1.003686461442509|47430692|1|1|0|222963|1215|0|221748|18786|82|6|330|822|8
3|20220406-fpw|xeon|4|16|1|100|ro|516236|535613|1.0375351583384345|1951|1|1|0|230480|1253|0|229227|19431|85|9|674|1579|11
3|20220406-fpw|xeon|4|16|16|100|ro|513575|552309|1.0754203378279705|1153|1|1|0|238897|1300|0|237597|20140|88|6|440|1043|9
3|20220406-fpw|xeon|4|16|512|100|ro|523581|540714|1.0327227305803686|689|1|1|0|229410|1246|0|228164|19341|85|6|340|838|7
3|20220406-fpw|xeon|4|32|1|100|ro|534932|535613|1.0012730590056307|3129|1|1|0|222425|1210|0|221215|18753|81|8|549|1340|10
3|20220406-fpw|xeon|4|32|16|100|ro|535584|552309|1.0312275945509948|8027|1|1|0|229079|1247|0|227833|19310|84|8|656|1598|10
3|20220406-fpw|xeon|4|32|512|100|ro|505560|540714|1.0695347733206741|7892|1|1|0|237591|1295|0|236297|20029|87|6|352|861|7
3|20220406-fpw|xeon|4|64|1|100|ro|530263|535613|1.0100893330290819|6769869|1|1|0|224386|1223|0|223163|18906|83|6|312|779|8
3|20220406-fpw|xeon|4|64|16|100|ro|517314|552309|1.0676475022906784|12086|1|1|0|237173|1294|0|235880|19982|86|9|720|1663|12
3|20220406-fpw|xeon|4|64|512|100|ro|511423|540714|1.0572735289574384|28558805|1|1|0|234866|1279|0|233588|19787|86|6|347|1017|8
3|20220406-fpw|xeon|8|1|1|100|ro|529043|535613|1.012418650279845|397|1|1|0|110507|522|0|109984|9393|82|7|415|1003|9
3|20220406-fpw|xeon|8|1|16|100|ro|534359|552309|1.0335916490599018|441|1|1|0|112820|534|0|112284|9590|84|5|319|800|7
3|20220406-fpw|xeon|8|1|512|100|ro|538648|540714|1.0038355289539735|356|1|1|0|109574|521|0|109052|9314|81|6|318|908|8
3|20220406-fpw|xeon|8|2|1|100|ro|539397|535613|0.9929847589067051|591|1|1|0|108389|516|0|107873|9214|80|9|618|1497|11
3|20220406-fpw|xeon|8|2|16|100|ro|535351|552309|1.0316764141656596|457|1|1|0|112614|536|0|112076|9572|84|6|404|999|8
3|20220406-fpw|xeon|8|2|512|100|ro|543761|540714|0.9943964351985523|721|1|1|0|108543|516|0|108026|9227|81|6|316|935|7
