run|machine|data_block|wal_block|wal_segment|scale|mode|runs|tps|base_tps|wal_bytes|cpu_total_time|cpu_user_time|cpu_nice_time|cpu_system_time|cpu_iowait_time|cpu_steal_time|cpu_idle_time|dev_tps|dev_kbps|dev_rkbps|dev_wkbps|dev_dkbps|dev_areqsz|dev_aqusz|dev_await|dev_util|io_tps|io_bps|io_rtps|io_wtps|io_dtps|io_breadps|io_bwrtpns|io_bdscdps|mem_kbmemfree|mem_kbavail|mem_kbmemused|mem_memused_pct|mem_kbbuffers|mem_kbcached|mem_kbcommit|mem_commit_pct|mem_kbactive|mem_kbinact|mem_kbdirty|wal_diff|seconds|checkpoints_all|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_all|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|xact_commit|xact_rollback|blks_read|blks_hit|blks_hit_ratio|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|cpu_count|dev_count|io_count|mem_count|bgw_count|db_count
20220130-no-fpw|xeon|2|8|16|100|rw|3|87519|88464|44011363003|71|50|0|21|0|0|29|22033|218208|641|217568|0|10|3|0|100|22035|436444|153|21882|0|1283|435162|0|10412306|56135530|860546|1|130300|52763609|9376954|14|10787115|42195456|136649|43998139213|1800|2|2|0|1348886|210|12161616|4846740|523730|5230|6791146|0|4198146|156482865|0|6446997|2208103585|99.7091341245946067|331840504|313592073|156450969|156449990|1108|0|0|0|0|||0|0|57612096|28736013|17766979|3543|0|0|0|360|359|360|360|1755|1755
20220130-no-fpw|xeon|2|16|16|100|rw|3|84573|88464|42338704685|68|48|0|21|1|0|31|18370|330171|394|329777|0|18|2|0|100|18373|660402|98|18274|0|787|659615|0|11182260|56194811|837548|1|133459|52038969|9371636|14|10764330|41492663|122895|42333879931|1800|2|2|0|1349095|74|11224468|4707099|446687|4417|6070681|0|4043648|150978185|0|5651854|2140852869|99.7370169578871977|325751535|302655468|150934818|150933799|1155|0|0|0|0|||0|0|57612277|30107953|16801235|3544|0|0|0|360|360|360|360|1756|1756
20220130-no-fpw|xeon|2|32|16|100|rw|3|80931|88464|40511706152|64|45|0|20|1|0|35|14314|487153|72|487081|0|34|2|0|100|14316|974361|14|14301|0|144|974217|0|12144518|56256261|821419|1|117480|51125709|9371476|14|10635705|40690909|115523|40494579160|1799|2|2|0|1348978|103|10644874|4562584|373774|3723|5708517|0|3878693|144212395|0|5418887|2048132415|99.7363812789396671|311092373|289115905|144170097|144169108|1120|0|0|0|0|||0|0|57600597|32209652|15479518|3545|0|0|0|360|360|360|360|1756|1756
20220130-no-fpw|xeon|2|64|16|100|rw|3|72197|88464|36579330568|56|39|0|17|1|0|43|9442|620232|25|620208|0|66|2|0|100|9444|1240516|6|9438|0|49|1240466|0|15154877|56405149|797345|1|106890|48217363|9374506|14|10266573|38144555|101071|36574230507|1800|2|2|0|1349132|181|9934639|4470201|393739|3935|5070699|0|3450460|128667817|0|5001082|1848436281|99.7308648650434959|282012959|258063274|128620266|128619204|1205|0|0|0|0|||0|0|57612218|36396005|12732866|3547|0|0|0|360|360|360|360|1758|1758
20220130-no-fpw|xeon|4|1|16|100|rw|3|89928|88464|44864128376|71|51|0|21|0|0|28|24651|141923|3171|138752|0|6|2|0|99|24653|283900|792|23861|0|6342|277558|0|10618449|56586799|809103|1|117776|52615564|8985324|14|10909254|41907756|115704|44852441307|1800|2|2|0|1349119|81|5452557|2261459|421749|4119|2769349|0|2075514|159760692|0|3049380|2174000345|99.8601803270340287|329000304|319984269|159751723|159751264|615|0|0|0|0|||0|0|57609535|27817880|18337079|3539|0|0|0|361|361|361|361|1754|1754
20220130-no-fpw|xeon|4|2|16|100|rw|3|90247|88464|44573081856|72|51|0|21|0|0|28|25015|143432|3159|140273|0|6|2|0|100|25017|286923|766|24252|0|6317|280606|0|10663032|56577899|807001|1|131281|52553117|8985355|14|10989919|41778530|116889|44558420165|1800|2|2|0|1349137|85|5516007|2259834|433773|4254|2822400|0|2088943|160808754|0|3091618|2186548550|99.8589890983598479|331273032|322082903|160799367|160798905|620|0|0|0|0|||0|0|57608725|27654991|18329064|3539|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|4|4|16|100|rw|3|89754|88464|44132174467|71|51|0|21|0|0|28|24178|139335|75|139261|0|6|2|0|100|24181|278726|17|24163|0|150|278576|0|10783765|56583440|806357|1|117035|52463145|8986596|14|10932030|41733874|114736|44115598021|1799|2|2|0|1349155|101|5452963|2261906|427301|4153|2763755|0|2078491|160009759|0|3049398|2177270020|99.8603461748982259|329797064|320485277|160000290|159999835|610|0|0|0|0|||0|0|57607459|27754839|18337860|3539|0|0|0|360|360|360|360|1753|1753
20220130-no-fpw|xeon|4|8|16|100|rw|3|87355|88464|42981845272|71|51|0|20|0|0|29|21681|213497|68|213429|0|10|2|0|100|21683|427049|16|21667|0|137|426913|0|11230538|56603379|810134|1|131741|51993834|8984491|14|10817108|41391736|110543|42967009875|1800|2|2|0|1349270|84|5382798|2294113|422385|4143|2666300|0|2027344|156036766|0|3014311|2125489532|99.8585201225346170|321929611|312544042|156026517|156026059|615|0|0|0|0|||0|0|57606584|28397023|17846538|3539|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|4|16|16|100|rw|3|84527|88464|41432926277|69|49|0|20|1|0|31|18323|327751|27|327724|0|18|2|0|100|18324|655557|6|18318|0|54|655503|0|11917814|56646176|794452|1|115816|51370298|8979477|14|11168524|40397546|106740|41425671253|1800|2|2|0|1348993|71|5257417|2177770|403460|4021|2676186|0|1958466|151172978|0|2885258|2052721334|99.8596781152418865|309956248|302793960|151166065|151165616|600|0|0|0|0|||0|0|57626609|29808654|17013780|3541|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|4|32|16|100|rw|3|81814|88464|40191308384|65|46|0|19|1|0|35|14483|492395|14|492381|0|34|2|0|100|14485|984848|3|14482|0|31|984817|0|12589572|56695314|779620|1|124986|50714975|8981507|14|10936900|39984671|102297|40184625096|1800|2|2|0|1349261|66|5129803|2202651|368034|3672|2559118|0|1895411|146383725|0|2781550|1991210342|99.8605629848095309|300461678|293216085|146376809|146376360|601|0|0|0|0|||0|0|57617845|32007905|15606113|3542|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|4|64|16|100|rw|3|72635|88464|35666976661|56|40|0|16|1|0|43|9378|617078|1|617077|0|66|2|0|100|9380|1234209|0|9380|0|3|1234207|0|16253709|56834014|774359|1|114949|47155458|8979339|14|10450442|36899355|87888|35654233851|1799|2|2|0|1349172|72|4620065|2080048|352843|3527|2187173|0|1684683|129521530|0|2385834|1767245824|99.8652582014966815|265790802|259491958|129514614|129514164|603|0|0|0|0|||0|0|57600746|36229489|12772231|3542|0|0|0|361|361|361|361|1755|1755
20220130-no-fpw|xeon|8|1|16|100|rw|3|89659|88464|43800057496|72|51|0|20|0|0|28|24818|141886|2876|139010|0|6|2|0|100|24820|283830|711|24108|0|5753|278077|0|11106372|56781810|793311|1|134744|52139046|8790168|13|11502796|40850374|105653|43795188064|1800|2|2|0|1349055|57|2775063|1113107|313072|3086|1348885|0|1029569|159933585|0|1813019|1794962750|99.8992616628135488|324020302|320264346|159926439|159926237|361|0|0|0|0|||0|0|57617599|28047627|18194244|3541|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|8|2|16|100|rw|3|89363|88464|42798168933|72|51|0|20|0|0|28|24802|140974|2826|138149|0|6|2|0|99|24805|282004|687|24117|0|5652|276352|0|11283422|56793755|787303|1|152478|51949169|8791163|13|11265877|40916979|96163|42785529613|1799|2|2|0|1349184|62|2701791|1064663|416109|4127|1221020|0|1028833|159742877|0|1717561|1791253182|99.9042693410904545|323362233|319882674|159735737|159735532|367|0|0|0|0|||0|0|57610480|27975535|18219322|3539|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|8|4|16|100|rw|3|88887|88464|42598122120|72|52|0|21|0|0|28|24266|138494|90|138403|0|6|2|0|100|24267|277045|13|24254|0|186|276859|0|11528175|56797085|792268|1|118258|51743923|8791327|13|11447938|40495679|103109|42585293136|1799|2|2|0|1349148|62|2755328|1111486|310760|3058|1333083|0|1021536|158642670|0|1796425|1778560948|99.8992610056786899|321092081|317681728|158635526|158635324|361|0|0|0|0|||0|0|57609969|27907889|18272176|3539|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|8|8|16|100|rw|3|88464|88464|41929388131|71|51|0|20|0|0|29|22100|216127|72|216054|0|10|2|0|100|22103|432311|10|22092|0|146|432165|0|11639955|56803319|784690|1|303242|51450729|8789467|13|11601231|40230298|96495|41923867893|1800|2|2|0|1349147|42|2684367|1103381|292125|2845|1288861|0|1018801|158162910|0|1675686|1775232124|99.9057652422222169|320560079|316723595|158155767|158155559|373|0|0|0|0|||0|0|57615402|28606221|17881292|3541|0|0|0|360|360|360|360|1755|1755
20220130-no-fpw|xeon|8|16|16|100|rw|3|85678|88464|41043022656|69|49|0|20|1|0|31|18537|332390|19|332371|0|18|2|0|100|18539|664838|4|18536|0|39|664799|0|12499077|56831232|790717|1|118933|50793057|8789829|13|11383258|39608769|101644|41036047525|1800|2|2|0|1348897|198|2675091|1121898|269050|2681|1284143|0|985173|153085091|0|1737792|1718087702|99.8990817600144218|310018184|306567480|153077946|153077740|369|0|0|0|0|||0|0|57619692|30015467|16917302|3543|0|0|0|360|360|360|360|1755|1755
20220130-no-fpw|xeon|8|32|16|100|rw|3|81448|88464|38736072829|64|45|0|19|1|0|35|14051|478323|6|478317|0|34|2|0|100|14054|956712|1|14053|0|22|956691|0|13536565|56890839|783968|1|139025|49780431|8788666|13|11216739|38780915|94278|38731101320|1800|2|2|0|1349233|50|2520850|1078514|280395|2785|1161941|0|937195|145499133|0|1545181|1631498657|99.9054483831720277|294453543|291393715|145491987|145491787|357|0|0|0|0|||0|0|57616375|32604870|15322998|3542|0|0|0|360|360|360|360|1755|1755
20220130-no-fpw|xeon|8|64|16|100|rw|3|73718|88464|34762651584|57|41|0|17|1|0|42|9813|647338|3|647335|0|66|1|0|100|9815|1294731|0|9815|0|7|1294724|0|17012926|57031788|749210|1|122197|46415648|8790268|13|10486760|36132786|75135|34744331053|1799|2|2|0|1349273|40|2264592|981042|328989|3269|954562|0|848678|131754726|0|1233137|1475569924|99.9165212767505306|266347010|263905079|131747577|131747379|353|0|0|0|0|||0|0|57596985|35920148|13066873|3542|0|0|0|361|361|361|361|1755|1755
20220130-no-fpw|xeon|16|1|16|100|rw|3|86456|88464|40524783891|73|53|0|20|0|0|27|24333|137421|916|136505|0|6|2|0|100|24335|274898|220|24115|0|1834|273064|0|12434479|56920007|791443|1|124749|50847245|8703763|13|11964967|39089249|98921|40516382971|1800|2|2|0|1349258|63|1363741|527059|200190|1920|636493|0|494725|153461874|0|1095787|1706005581|99.9360375858071065|309318193|307281265|153454503|153454538|132|0|0|0|0|||0|0|57606570|28369406|17848981|3540|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|16|2|16|100|rw|3|87717|88464|40524599221|72|52|0|20|0|0|27|24583|138585|1007|137578|0|6|2|0|100|24585|277224|220|24365|0|2014|275211|0|12226897|56890319|807337|1|121134|51042250|8705163|13|12122878|39123899|98365|40509425541|1799|2|2|0|1349185|179|1378277|510845|217678|2095|649754|0|502440|155891948|0|1118334|1733101557|99.9357748037005037|314256848|312140826|155884576|155884612|131|0|0|0|0|||0|0|57611374|28527464|17918885|3540|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|16|4|16|100|rw|3|87831|88464|40150003427|72|52|0|20|0|0|27|24286|137044|64|136980|0|6|2|0|100|24288|274160|3|24285|0|140|274020|0|12309176|56893890|804361|1|122578|50958187|8704534|13|11934929|39228999|97020|40142662571|1800|2|2|0|1349089|63|1374177|504046|251553|2422|618577|0|502932|156017959|0|1087571|1734106040|99.9375374250924999|314436935|312392658|156010587|156010623|131|0|0|0|0|||0|0|57608303|28443001|17997535|3540|0|0|0|361|361|361|361|1754|1754
20220130-no-fpw|xeon|16|8|16|100|rw|3|85800|88464|39603956696|71|52|0|20|0|0|28|21782|212315|18|212297|0|10|2|0|100|21784|424685|1|21782|0|35|424649|0|12908528|56930740|786701|1|113630|50402222|8700649|13|11916304|38678891|97190|39593505565|1800|2|2|0|1349170|80|1354002|502319|218647|2106|633036|0|492123|152709962|0|1089557|1697842021|99.9361483380659242|307834543|305777809|152702591|152702626|131|0|0|0|0|||0|0|57604542|29251122|17388838|3540|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|16|16|16|100|rw|3|82996|88464|38499295973|68|49|0|19|1|0|31|17857|320408|41|320366|0|18|2|0|100|17859|640871|3|17856|0|83|640788|0|13673459|56950573|797102|1|108941|49642361|8704156|13|11645692|38188936|92345|38490191971|1800|2|2|0|1349395|66|1298633|484294|207962|2006|606377|0|475308|147579576|0|1046568|1641242885|99.9364142655992500|297572709|295516144|147572203|147572237|131|0|0|0|0|||0|0|57612279|30805680|16440776|3541|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|16|32|16|100|rw|3|78320|88464|36568763733|65|47|0|18|1|0|34|13847|472320|3|472316|0|34|2|0|100|13849|944694|0|13849|0|9|944685|0|15256947|57010142|786680|1|116192|48112305|8702360|13|11301529|37006789|85246|36539957896|1800|2|2|0|1349394|57|1225275|482973|184392|1794|557910|0|451505|140014114|0|922732|1556614068|99.9408648431387604|282245172|280384956|140006743|140006777|130|0|0|0|0|||0|0|57614055|33084723|14968313|3542|0|0|0|360|360|360|360|1755|1755
20220130-no-fpw|xeon|16|64|16|100|rw|3|70858|88464|33337022573|58|42|0|16|1|0|41|9580|633332|1|633330|0|66|2|0|100|9582|1266717|0|9582|0|5|1266712|0|18466523|57139142|772251|1|119779|44984596|8701172|13|10911672|34271671|78676|33334270176|1800|2|2|0|1349406|46|1156954|446352|217551|2125|493052|0|408009|126590485|0|886169|1407507471|99.9371342766249086|255101190|253538936|126583108|126583142|131|0|0|0|0|||0|0|57615498|36473812|12633637|3546|0|0|0|361|361|361|361|1756|1756
20220130-no-fpw|xeon|32|1|16|100|rw|3|91008|88464|37802266301|72|52|0|20|0|0|27|24463|136518|561|135957|0|5|2|0|100|24465|273096|138|24327|0|1125|271971|0|13633775|57060054|743138|1|116335|49732502|8656766|13|12738723|37192113|98300|37794556560|1800|2|2|0|1349222|115|688277|253357|117347|1168|317573|0|251482|155748356|0|830718|1728982183|99.9530957951240940|314201283|311851117|155740883|155741026|29|0|0|0|0|||0|0|57610110|28666396|17821977|3540|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|32|2|16|100|rw|3|89813|88464|36978691917|72|52|0|20|0|0|27|24069|134212|404|133808|0|5|2|0|100|24071|268484|75|23996|0|813|267671|0|14072824|57073960|735133|1|109025|49312125|8662557|13|12696661|36806863|97383|36968075629|1800|2|2|0|1349113|131|677960|259994|102098|1015|315868|0|248430|153902319|0|752786|1708007000|99.9569008775219379|310376656|308158076|153894846|153894986|30|0|0|0|0|||0|0|57608419|28692866|17769852|3540|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|32|4|16|100|rw|3|91417|88464|37091863205|72|52|0|20|0|0|27|24329|135215|5|135210|0|5|2|0|100|24330|270540|0|24330|0|16|270525|0|13979247|57052368|746707|1|111551|49385125|8662375|13|12734657|36844058|98816|37084536957|1800|2|2|0|1349213|60|683962|253180|112143|1119|318639|0|252703|156137095|0|831847|1733552879|99.9532352288991265|315057651|312629455|156129622|156129764|29|0|0|0|0|||0|0|57612907|28673856|17785662|3540|0|0|0|360|359|360|360|1754|1754
20220130-no-fpw|xeon|32|8|16|100|rw|3|89057|88464|36390355067|71|51|0|20|0|0|28|21787|210521|6|210515|0|10|2|0|100|21789|421096|0|21789|0|11|421085|0|14589047|57080303|738724|1|115651|48803697|8664044|13|12583826|36418195|96233|36383017747|1800|2|2|0|1349200|165|675127|262560|100375|1000|312192|0|246640|152671998|0|744352|1694193040|99.9570199718307593|307981429|305697748|152664526|152664665|29|0|0|0|0|||0|0|57614311|29321854|17406185|3541|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|32|16|16|100|rw|3|87889|88464|35851257880|69|50|0|19|1|0|30|18577|331449|102|331347|0|18|2|0|100|18579|662956|3|18576|0|205|662751|0|15038589|57098946|737965|1|119313|48379240|8663912|13|12512788|36067795|96331|35837593381|1799|2|2|0|1349242|71|672954|253233|116818|1162|302903|0|242882|149974443|0|785542|1664143491|99.9539192802593883|302532652|300303793|149966973|149967113|29|0|0|0|0|||0|0|57599744|30755835|16548462|3540|0|0|0|360|360|360|360|1754|1754
20220130-no-fpw|xeon|32|32|16|100|rw|3|81943|88464|34185652533|65|47|0|18|1|0|34|14063|479234|96|479138|0|34|2|0|100|14064|958525|1|14063|0|194|958331|0|16381743|57148378|730811|1|236498|46946143|8665323|13|12328883|34937011|87185|34183516376|1800|2|2|0|1349437|56|623268|225748|115971|1130|281549|0|227841|140949875|0|733431|1564082772|99.9539955983500372|284301223|282253477|140942401|140942540|29|0|0|0|0|||0|0|57615722|33434653|14822501|3542|0|0|0|361|361|361|361|1755|1755
20220130-no-fpw|xeon|32|64|16|100|rw|3|70224|88464|31246630627|59|44|0|16|1|0|40|9508|630487|3|630485|0|66|2|0|100|9511|1261102|0|9511|0|5|1261096|0|20484179|57310057|702858|1|104854|43100323|8665063|13|11118734|32170741|74986|31242923392|1800|2|2|0|1349503|55|560764|217386|109087|1087|234292|0|198711|123013418|0|599267|1364869046|99.9565469451065091|248049821|246379848|123005938|123006078|29|0|0|0|0|||0|0|57620726|37252836|12204881|3545|0|0|0|361|360|361|361|1756|1756
20220130-no-fpw|xeon|1|1|16|1000|ro|3|437203|444806|323|79|60|0|19|0|0|21|11|393|11|382|0|18|0|0|0|13|920|3|11|0|22|898|0|9037782|54380831|983058|1|217713|53873051|10075699|15|26704831|27461421|309|323|900|1|1|0|394|0|1116522|3|1543|15|1114975|0|229446745|392164528|0|229392282|2516315630|91.6454783646844618|392426594|392384881|0|0|0|0|0|0|0|||0|0|28795114|9270792|0|1785|0|0|0|180|180|180|180|876|876
20220130-no-fpw|xeon|1|2|16|1000|ro|3|449090|444806|453|79|60|0|19|0|0|21|10|416|5|411|0|18|0|0|0|12|969|1|11|0|11|959|0|8472028|54400067|989732|2|223011|54417037|10083521|15|26713287|28010368|343|453|900|1|1|0|396|0|1110881|3|1506|14|1109372|0|235350443|402358832|0|235317476|2581750559|91.6466861206528388|402620897|402579185|0|0|0|0|0|0|0|||0|0|28788939|9288726|0|1786|0|0|0|180|180|180|180|876|876
20220130-no-fpw|xeon|1|4|16|1000|ro|3|442953|444806|507|79|60|0|19|0|0|20|8|286|0|286|0|18|0|0|0|10|726|0|10|0|13|714|0|8734980|54387595|993092|2|222692|54161868|10086069|15|26654194|27814805|276|507|900|1|1|0|397|0|1140567|3|1521|14|1139042|0|232630135|397662749|0|232591977|2551603717|91.6458037750408830|397924912|397883199|0|0|0|0|0|0|0|||0|0|28808690|9251202|0|1787|0|0|0|180|180|180|180|876|876
20220130-no-fpw|xeon|1|8|16|1000|ro|3|450792|444806|179|79|60|0|19|0|0|21|12|744|0|744|0|19|0|0|0|13|1625|0|13|0|0|1624|0|9956501|54411320|982045|1|222932|52978150|10083023|15|26694845|26589979|313|179|899|1|1|0|398|0|1133766|3|1502|14|1132261|0|235243116|402110871|0|235182985|2580148764|91.6460854699939306|402371989|402331130|0|0|0|0|0|0|0|||0|0|28779865|9267333|0|1784|0|0|0|181|181|181|181|875|875
20220130-no-fpw|xeon|1|16|16|1000|ro|3|447722|444806|2949|79|60|0|19|0|0|21|10|514|0|514|0|19|0|0|0|11|1166|0|11|0|0|1165|0|11916975|54396128|985569|1|225948|51035496|10084934|15|26671489|24673356|372|2949|900|1|1|0|398|0|1132051|3|1521|14|1130526|0|235155929|401985356|0|235098840|2579354866|91.6467853437663732|402247421|402205709|0|0|0|0|0|0|0|||0|0|28793672|9313808|0|1786|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|1|32|16|1000|ro|3|445690|444806|344|79|60|0|19|0|0|21|9|462|0|462|0|19|0|0|0|11|1059|0|11|0|0|1058|0|6314702|54417628|980544|1|209755|56571257|10083733|15|26685401|30178834|358|344|899|1|1|0|395|0|1132692|3|1262|12|1131427|0|232881578|398084755|0|232834242|2554315051|91.6458463432168202|398346733|398305022|0|0|0|0|0|0|0|||0|0|28788456|9274806|0|1785|0|0|0|181|181|181|181|875|875
20220130-no-fpw|xeon|1|64|16|1000|ro|3|443018|444806|15472|80|61|0|19|0|0|20|7|252|0|252|0|19|0|0|0|9|642|0|9|0|3|639|0|7426537|54415101|982600|1|198920|55519142|10082347|15|26703520|29098123|273|15472|899|1|1|0|399|0|1140401|3|1003|9|1139395|0|231501519|395820470|0|231534156|2539766086|91.6451783484071071|396082837|396041125|0|0|0|0|0|0|0|||0|0|28795343|9297218|0|1786|0|0|0|180|180|180|180|875|876
20220130-no-fpw|xeon|2|1|16|1000|ro|3|447757|444806|227|79|60|0|19|0|0|21|20|712|41|671|0|17|0|0|0|22|1561|10|12|0|82|1479|0|10869231|55141866|940280|1|252493|52078416|9342003|14|25073398|27337584|337|227|900|1|1|0|366|0|253120|3|468|4|252649|0|218273008|401178215|0|218222888|2189316912|90.9357442364168929|401429738|401388626|0|0|0|0|0|0|0|||0|0|28792337|9149769|0|1786|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|2|2|16|1000|ro|3|446976|444806|291|80|60|0|20|0|0|20|64|571|299|272|0|17|0|0|1|65|1282|57|8|0|598|684|0|13189579|55134098|949521|1|217139|49814059|9342904|14|24743535|25369718|318|291|900|1|1|0|365|0|242231|3|392|3|241836|0|217470799|399744607|0|217428178|2181509976|90.9366335021510868|399996130|399955018|0|0|0|0|0|0|0|||0|0|28793097|9159588|0|1786|0|0|0|180|180|180|180|876|876
20220130-no-fpw|xeon|2|4|16|1000|ro|3|451328|444806|880|80|60|0|20|0|0|20|7|291|0|291|0|17|0|0|0|8|710|0|8|0|0|710|0|8231441|55132093|949158|1|208746|54690810|9344041|14|25036472|29944398|386|880|900|1|1|0|367|0|253116|3|426|4|252687|0|219783010|403977314|0|219728887|2204605511|90.9364540623005754|404228837|404187725|0|0|0|0|0|0|0|||0|0|28793092|9122772|0|1786|0|0|0|180|179|180|180|876|876
20220130-no-fpw|xeon|2|8|16|1000|ro|3|455162|444806|1613|79|59|0|20|0|0|21|20|994|36|958|0|17|0|0|0|21|2147|8|14|0|73|2074|0|12586648|55136984|944608|1|218457|50383268|9342632|14|24809244|25874372|512|1613|899|1|1|0|365|0|251278|3|402|3|250873|0|220981262|406239275|0|220954244|2216951918|90.9369234240502945|406490798|406449686|0|0|0|0|0|0|0|||0|0|28788337|9155341|0|1786|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|2|16|16|1000|ro|3|446485|444806|3360|79|60|0|19|0|0|20|6|173|0|173|0|18|0|0|0|8|482|0|8|0|1|481|0|11390212|55140160|948810|1|219719|51599322|9341286|14|25037142|26861661|325|3360|900|1|1|0|368|0|243281|3|457|4|242821|0|217749804|400275825|0|217722405|2184403227|90.9363539965613096|400527427|400486314|0|0|0|0|0|0|0|||0|0|28802944|9107243|0|1787|0|0|0|180|180|180|180|876|876
20220130-no-fpw|xeon|2|32|16|1000|ro|3|449503|444806|4315|80|60|0|20|0|0|21|12|913|0|913|0|18|0|0|0|14|1990|0|14|0|0|1990|0|11003736|55142955|945889|1|207384|52010233|9341309|14|25022089|27276196|357|4315|900|1|1|0|366|0|250542|3|513|4|250026|0|219242646|403017881|0|219214563|2199363408|90.9362440544045082|403269483|403228371|0|0|0|0|0|0|0|||0|0|28797362|9133703|0|1787|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|2|64|16|1000|ro|3|451511|444806|10067|80|60|0|20|0|0|21|8|458|0|458|0|17|0|0|0|10|1052|0|10|0|0|1052|0|13701772|55138268|947341|1|189770|49420346|9342853|14|25008800|24683013|344|10067|900|1|1|0|366|0|250331|3|480|4|249848|0|220292590|405011400|0|220285545|2210253365|90.9368086336744160|405262923|405221811|0|0|0|0|0|0|0|||0|0|28797664|9097756|0|1786|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|4|1|16|1000|ro|3|447371|444806|179|79|59|0|20|0|0|21|24|769|54|714|0|17|0|0|0|26|1688|14|12|0|109|1579|0|14556201|55521194|935133|1|210411|48492477|8983003|14|24646993|24144069|364|179|900|1|1|0|349|0|125177|3|351|3|124823|0|215773324|400309156|0|215727607|1786261388|89.2244147188442558|400557115|400516002|0|0|0|0|0|0|0|||0|0|28797823|9115437|0|1787|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|4|2|16|1000|ro|3|450298|444806|757|79|59|0|20|0|0|21|19|723|37|685|0|18|0|0|0|21|1598|9|11|0|75|1523|0|9088870|55519976|938680|1|225814|53826104|8982834|14|24684189|29456326|366|757|900|1|1|0|350|0|125871|3|384|3|125484|0|217776776|404098656|0|217776921|1803159418|89.2239993575457832|404346541|404305429|0|0|0|0|0|0|0|||0|0|28803970|9063138|0|1786|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|4|4|16|1000|ro|3|454280|444806|184|79|59|0|20|0|0|20|10|662|0|662|0|17|0|0|0|12|1463|0|12|0|1|1462|0|8129772|55524876|931394|1|212689|54796510|8982908|14|24685411|30413493|353|184|900|1|1|0|350|0|125450|3|389|3|125057|0|219516746|407217200|0|219438696|1817090367|89.2249283996448654|407465086|407423974|0|0|0|0|0|0|0|||0|0|28793027|9050685|0|1786|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|4|8|16|1000|ro|3|443608|444806|949|79|59|0|20|0|0|21|12|905|0|905|0|17|0|0|0|13|2090|0|13|0|0|2090|0|9057181|55516171|936151|1|223434|53877022|8982669|14|24667661|29521366|771|949|899|1|1|0|349|0|124110|3|406|3|123701|0|214012156|397058429|0|213978292|1771756647|89.2242850054072856|397305382|397265109|0|0|0|0|0|0|0|||0|0|28776219|9091443|0|1785|0|0|0|181|181|181|181|876|876
20220130-no-fpw|xeon|4|16|16|1000|ro|3|435448|444806|3189|79|59|0|20|0|0|21|12|932|0|932|0|17|0|0|0|14|1998|0|14|0|0|1997|0|10604234|55516847|935378|1|206122|52417402|8982645|14|24653522|28058669|282|3189|900|1|1|0|349|0|125895|3|390|3|125502|0|210590929|390672086|0|210549306|1743254186|89.2236654955565492|390919972|390878860|0|0|0|0|0|0|0|||0|0|28792986|9163082|0|1786|0|0|0|181|181|181|181|876|876
